2026-05-06 17:38:19.686482,buraco,medio,"(37, 0)"
2026-05-06 17:38:19.753810,buraco,medio,"(37, 0)"
2026-05-06 17:38:19.821688,buraco,medio,"(33, 0)"
2026-05-06 17:38:19.886730,buraco,medio,"(37, 0)"
2026-05-06 17:38:19.954256,buraco,medio,"(37, 0)"
2026-05-06 17:38:20.022399,buraco,medio,"(35, 0)"
2026-05-06 17:38:20.085916,buraco,medio,"(34, 0)"
2026-05-06 17:38:20.154254,buraco,medio,"(249, 183)"
2026-05-06 17:38:20.154398,buraco,medio,"(36, 0)"
2026-05-06 17:38:20.222482,buraco,medio,"(33, 0)"
2026-05-06 17:38:20.286214,buraco,medio,"(265, 233)"
2026-05-06 17:38:20.286358,buraco,medio,"(37, 0)"
2026-05-06 17:38:20.354232,buraco,medio,"(33, 0)"
2026-05-06 17:38:20.422387,buraco,medio,"(37, 0)"
2026-05-06 17:38:20.489953,buraco,medio,"(37, 0)"
2026-05-06 17:38:20.554166,buraco,medio,"(36, 0)"
2026-05-06 17:38:20.621619,buraco,medio,"(37, 0)"
2026-05-06 17:38:20.690196,buraco,medio,"(33, 0)"
2026-05-06 17:38:20.753575,buraco,medio,"(37, 0)"
2026-05-06 17:38:20.822238,buraco,medio,"(33, 0)"
2026-05-06 17:38:20.890277,buraco,medio,"(33, 0)"
2026-05-06 17:38:20.954285,buraco,medio,"(33, 0)"
2026-05-06 17:38:21.021834,buraco,medio,"(33, 0)"
2026-05-06 17:38:21.090388,buraco,medio,"(33, 0)"
2026-05-06 17:38:21.157693,buraco,medio,"(33, 0)"
2026-05-06 17:38:21.222186,buraco,medio,"(33, 0)"
2026-05-06 17:38:21.289997,buraco,medio,"(33, 0)"
2026-05-06 17:38:21.357976,buraco,medio,"(36, 0)"
2026-05-06 17:38:21.421977,buraco,medio,"(33, 0)"
2026-05-06 17:38:21.490499,buraco,medio,"(34, 0)"
2026-05-06 17:38:21.558171,buraco,medio,"(37, 0)"
2026-05-06 17:38:21.622314,buraco,medio,"(264, 234)"
2026-05-06 17:38:21.622427,buraco,medio,"(33, 0)"
2026-05-06 17:38:21.690115,buraco,medio,"(249, 182)"
2026-05-06 17:38:21.690217,buraco,medio,"(33, 0)"
2026-05-06 17:38:21.758201,buraco,medio,"(36, 0)"
2026-05-06 17:38:21.822201,buraco,grande,"(33, 0)"
2026-05-06 17:38:21.890257,buraco,grande,"(33, 0)"
2026-05-06 17:38:21.958426,buraco,medio,"(33, 0)"
2026-05-06 17:38:22.026339,buraco,medio,"(33, 0)"
2026-05-06 17:38:22.090270,buraco,grande,"(36, 0)"
2026-05-06 17:38:22.158427,buraco,medio,"(37, 0)"
2026-05-06 17:38:22.225926,buraco,medio,"(33, 0)"
2026-05-06 17:38:22.290710,buraco,medio,"(35, 0)"
2026-05-06 17:38:22.357745,buraco,medio,"(37, 0)"
2026-05-06 17:38:22.426436,buraco,medio,"(34, 0)"
2026-05-06 17:38:22.489939,buraco,grande,"(37, 0)"
2026-05-06 17:38:22.558184,buraco,medio,"(36, 0)"
2026-05-06 17:38:22.625832,buraco,medio,"(33, 0)"
2026-05-06 17:38:22.694298,buraco,medio,"(36, 0)"
2026-05-06 17:38:22.757540,buraco,medio,"(37, 0)"
2026-05-06 17:38:22.826374,buraco,medio,"(33, 0)"
2026-05-06 17:38:22.894719,buraco,medio,"(37, 0)"
2026-05-06 17:38:22.958439,buraco,medio,"(37, 0)"
2026-05-06 17:38:23.026098,buraco,medio,"(36, 0)"
2026-05-06 17:38:23.093540,buraco,medio,"(35, 0)"
2026-05-06 17:38:23.157890,buraco,medio,"(37, 0)"
2026-05-06 17:38:23.226347,buraco,medio,"(34, 0)"
2026-05-06 17:38:23.294738,buraco,medio,"(33, 0)"
2026-05-06 17:38:23.362454,buraco,medio,"(37, 0)"
2026-05-06 17:38:23.425853,buraco,medio,"(34, 0)"
2026-05-06 17:38:23.494769,buraco,medio,"(36, 0)"
2026-05-06 17:38:23.562193,buraco,medio,"(36, 0)"
2026-05-06 17:38:23.626363,buraco,medio,"(33, 0)"
2026-05-06 17:38:23.693838,buraco,medio,"(36, 0)"
2026-05-06 17:38:23.762391,buraco,medio,"(36, 0)"
2026-05-06 17:38:23.825977,buraco,medio,"(33, 0)"
2026-05-06 17:38:23.894584,buraco,medio,"(36, 0)"
2026-05-06 17:38:23.962226,buraco,medio,"(33, 0)"
2026-05-06 17:38:24.026392,buraco,medio,"(34, 0)"
2026-05-06 17:38:24.093870,buraco,medio,"(36, 0)"
2026-05-06 17:38:24.163119,buraco,medio,"(33, 0)"
2026-05-06 17:38:24.230034,buraco,medio,"(34, 0)"
2026-05-06 17:38:24.294400,buraco,medio,"(36, 0)"
2026-05-06 17:38:24.361822,buraco,medio,"(36, 0)"
2026-05-06 17:38:24.430153,buraco,medio,"(33, 0)"
2026-05-06 17:38:24.493515,buraco,medio,"(33, 0)"
2026-05-06 17:38:24.561930,buraco,medio,"(34, 0)"
2026-05-06 17:38:24.630091,buraco,medio,"(36, 0)"
2026-05-06 17:38:24.694221,buraco,medio,"(36, 0)"
2026-05-06 17:38:24.761667,buraco,medio,"(36, 0)"
2026-05-06 17:38:24.830527,buraco,medio,"(34, 0)"
2026-05-06 17:38:24.898423,buraco,medio,"(33, 0)"
2026-05-06 17:38:24.961999,buraco,medio,"(37, 0)"
2026-05-06 17:38:25.030667,buraco,medio,"(36, 0)"
2026-05-06 17:38:25.098307,buraco,medio,"(37, 0)"
2026-05-06 17:38:25.162317,buraco,medio,"(33, 0)"
2026-05-06 17:38:25.230664,buraco,medio,"(36, 0)"
2026-05-06 17:38:25.297607,buraco,medio,"(37, 0)"
2026-05-06 17:38:25.362344,buraco,medio,"(33, 0)"
2026-05-06 17:38:25.429607,buraco,medio,"(37, 0)"
2026-05-06 17:38:25.498172,buraco,medio,"(34, 0)"
2026-05-06 17:38:25.561539,buraco,medio,"(35, 0)"
2026-05-06 17:38:25.630043,buraco,medio,"(33, 0)"
2026-05-06 17:38:25.698323,buraco,medio,"(36, 0)"
2026-05-06 17:38:25.766675,buraco,medio,"(34, 0)"
2026-05-06 17:38:25.829900,buraco,medio,"(34, 0)"
2026-05-06 17:38:25.898453,buraco,medio,"(37, 0)"
2026-05-06 17:38:25.965818,buraco,medio,"(37, 0)"
2026-05-06 17:38:26.030456,buraco,medio,"(33, 0)"
2026-05-06 17:38:26.097486,buraco,medio,"(32, 0)"
2026-05-06 17:38:26.166213,buraco,medio,"(262, 175)"
2026-05-06 17:38:26.166374,buraco,medio,"(36, 0)"
2026-05-06 17:38:26.230365,buraco,medio,"(34, 0)"
2026-05-06 17:38:26.298665,buraco,medio,"(33, 0)"
2026-05-06 17:38:26.366153,buraco,medio,"(34, 0)"
2026-05-06 17:38:26.434274,buraco,medio,"(34, 0)"
2026-05-06 17:38:26.497715,buraco,medio,"(34, 0)"
2026-05-06 17:38:26.566401,buraco,medio,"(33, 0)"
2026-05-06 17:38:26.634200,buraco,medio,"(34, 0)"
2026-05-06 17:38:26.698564,buraco,medio,"(35, 0)"
2026-05-06 17:38:26.766220,buraco,medio,"(33, 0)"
2026-05-06 17:38:26.834520,buraco,medio,"(36, 0)"
2026-05-06 17:38:26.898213,buraco,medio,"(33, 0)"
2026-05-06 17:38:26.966123,buraco,medio,"(33, 0)"
2026-05-06 17:38:27.034379,buraco,medio,"(33, 0)"
2026-05-06 17:38:27.097809,buraco,medio,"(36, 0)"
2026-05-06 17:38:27.166117,buraco,medio,"(33, 0)"
2026-05-06 17:38:27.234010,buraco,medio,"(33, 0)"
2026-05-06 17:38:27.302278,buraco,medio,"(33, 0)"
2026-05-06 17:38:27.366164,buraco,medio,"(33, 0)"
2026-05-06 17:38:27.436283,buraco,medio,"(37, 0)"
2026-05-06 17:38:27.502704,buraco,medio,"(36, 0)"
2026-05-06 17:38:27.567076,buraco,medio,"(33, 0)"
2026-05-06 17:38:27.634739,buraco,medio,"(36, 0)"
2026-05-06 17:38:27.701909,buraco,medio,"(36, 0)"
2026-05-06 17:38:27.766414,buraco,medio,"(37, 0)"
2026-05-06 17:38:27.834775,buraco,grande,"(36, 0)"
2026-05-06 17:38:27.902359,buraco,medio,"(35, 0)"
2026-05-06 17:38:27.970431,buraco,medio,"(33, 0)"
2026-05-06 17:38:28.034000,buraco,medio,"(33, 0)"
2026-05-06 17:38:28.101993,buraco,medio,"(33, 0)"
2026-05-06 17:38:28.170680,buraco,medio,"(36, 0)"
2026-05-06 17:38:28.234210,buraco,medio,"(19, 0)"
2026-05-06 17:38:28.302395,buraco,medio,"(37, 0)"
2026-05-06 17:38:28.370384,buraco,medio,"(32, 0)"
2026-05-06 17:38:28.434322,buraco,medio,"(36, 0)"
2026-05-06 17:38:28.502016,buraco,medio,"(33, 0)"
2026-05-06 17:38:28.570445,buraco,medio,"(33, 0)"
2026-05-06 17:38:28.638155,buraco,medio,"(33, 0)"
2026-05-06 17:38:28.702643,buraco,medio,"(36, 0)"
2026-05-06 17:38:28.770242,buraco,medio,"(34, 0)"
2026-05-06 17:38:28.838691,buraco,medio,"(33, 0)"
2026-05-06 17:38:28.902525,buraco,medio,"(33, 0)"
2026-05-06 17:38:28.970346,buraco,medio,"(36, 0)"
2026-05-06 17:38:29.038692,buraco,medio,"(36, 0)"
2026-05-06 17:38:29.102487,buraco,medio,"(37, 0)"
2026-05-06 17:38:29.170480,buraco,medio,"(36, 0)"
2026-05-06 17:38:29.238499,buraco,medio,"(264, 179)"
2026-05-06 17:38:29.238632,buraco,medio,"(37, 0)"
2026-05-06 17:38:29.302142,buraco,medio,"(33, 0)"
2026-05-06 17:38:29.370413,buraco,medio,"(31, 0)"
2026-05-06 17:38:29.438469,buraco,grande,"(34, 0)"
2026-05-06 17:38:29.506355,buraco,grande,"(36, 0)"
2026-05-06 17:38:29.570190,buraco,grande,"(33, 0)"
2026-05-06 17:38:29.638222,buraco,medio,"(37, 0)"
2026-05-06 17:38:29.706280,buraco,medio,"(36, 0)"
2026-05-06 17:38:29.770513,buraco,medio,"(33, 0)"
2026-05-06 17:38:29.837832,buraco,medio,"(33, 0)"
2026-05-06 17:38:29.906391,buraco,medio,"(263, 65)"
2026-05-06 17:38:29.906507,buraco,medio,"(37, 0)"
2026-05-06 17:38:29.969776,buraco,grande,"(37, 0)"
2026-05-06 17:38:30.038068,buraco,pequeno,"(262, 173)"
2026-05-06 17:38:30.038183,buraco,medio,"(33, 0)"
2026-05-06 17:38:30.106425,buraco,medio,"(32, 0)"
2026-05-06 17:38:30.174433,buraco,grande,"(36, 0)"
2026-05-06 17:38:30.237942,buraco,medio,"(36, 0)"
2026-05-06 17:38:30.306449,buraco,grande,"(36, 0)"
2026-05-06 17:38:30.374255,buraco,medio,"(36, 0)"
2026-05-06 17:38:30.438146,buraco,medio,"(263, 172)"
2026-05-06 17:38:30.438259,buraco,medio,"(36, 0)"
2026-05-06 17:38:30.505734,buraco,medio,"(36, 0)"
2026-05-06 17:38:30.574066,buraco,medio,"(35, 0)"
2026-05-06 17:38:30.638176,buraco,medio,"(33, 0)"
2026-05-06 17:38:30.706123,buraco,medio,"(263, 172)"
2026-05-06 17:38:30.706246,buraco,medio,"(33, 0)"
2026-05-06 17:38:30.774132,buraco,medio,"(263, 169)"
2026-05-06 17:38:30.774242,buraco,medio,"(36, 0)"
2026-05-06 17:38:30.838195,buraco,grande,"(36, 0)"
2026-05-06 17:38:30.905974,buraco,medio,"(347, 234)"
2026-05-06 17:38:30.906073,buraco,medio,"(263, 153)"
2026-05-06 17:38:30.906113,buraco,medio,"(36, 0)"
2026-05-06 17:38:30.974179,buraco,medio,"(261, 174)"
2026-05-06 17:38:30.974298,buraco,medio,"(33, 0)"
2026-05-06 17:38:31.042141,buraco,medio,"(263, 173)"
2026-05-06 17:38:31.042250,buraco,medio,"(33, 0)"
2026-05-06 17:38:31.106698,buraco,medio,"(263, 174)"
2026-05-06 17:38:31.106813,buraco,medio,"(36, 0)"
2026-05-06 17:38:31.174179,buraco,grande,"(33, 0)"
2026-05-06 17:38:31.242375,buraco,medio,"(33, 0)"
2026-05-06 17:38:31.306246,buraco,medio,"(262, 173)"
2026-05-06 17:38:31.306368,buraco,medio,"(33, 0)"
2026-05-06 17:38:31.374146,buraco,medio,"(373, 233)"
2026-05-06 17:38:31.374266,buraco,grande,"(36, 0)"
2026-05-06 17:38:31.442050,buraco,grande,"(36, 0)"
2026-05-06 17:38:31.506224,buraco,medio,"(344, 235)"
2026-05-06 17:38:31.506352,buraco,grande,"(36, 0)"
2026-05-06 17:38:31.574124,buraco,grande,"(33, 0)"
2026-05-06 17:38:31.642782,buraco,grande,"(37, 0)"
2026-05-06 17:38:31.709812,buraco,medio,"(343, 234)"
2026-05-06 17:38:31.709923,buraco,medio,"(33, 0)"
2026-05-06 17:38:31.774638,buraco,medio,"(369, 231)"
2026-05-06 17:38:31.774761,buraco,medio,"(33, 0)"
2026-05-06 17:38:31.841772,buraco,medio,"(37, 0)"
2026-05-06 17:38:31.910187,buraco,grande,"(36, 0)"
2026-05-06 17:38:31.974118,buraco,medio,"(259, 170)"
2026-05-06 17:38:31.974222,buraco,medio,"(37, 0)"
2026-05-06 17:38:32.042253,buraco,medio,"(342, 237)"
2026-05-06 17:38:32.042371,buraco,medio,"(37, 0)"
2026-05-06 17:38:32.110351,buraco,grande,"(33, 0)"
2026-05-06 17:38:32.174625,buraco,medio,"(367, 235)"
2026-05-06 17:38:32.174748,buraco,medio,"(33, 0)"
2026-05-06 17:38:32.242392,buraco,medio,"(260, 191)"
2026-05-06 17:38:32.242545,buraco,medio,"(36, 0)"
2026-05-06 17:38:32.310494,buraco,medio,"(37, 0)"
2026-05-06 17:38:32.374254,buraco,medio,"(33, 0)"
2026-05-06 17:38:32.442874,buraco,medio,"(260, 191)"
2026-05-06 17:38:32.443054,buraco,medio,"(36, 0)"
2026-05-06 17:38:32.510063,buraco,medio,"(36, 0)"
2026-05-06 17:38:32.578639,buraco,medio,"(343, 239)"
2026-05-06 17:38:32.578790,buraco,medio,"(36, 0)"
2026-05-06 17:38:32.642540,buraco,medio,"(36, 0)"
2026-05-06 17:38:32.710833,buraco,grande,"(36, 0)"
2026-05-06 17:38:32.778302,buraco,medio,"(36, 0)"
2026-05-06 17:38:32.842490,buraco,medio,"(36, 0)"
2026-05-06 17:38:32.910008,buraco,medio,"(36, 0)"
2026-05-06 17:38:32.978205,buraco,medio,"(33, 0)"
2026-05-06 17:38:33.042180,buraco,medio,"(33, 0)"
2026-05-06 17:38:33.110524,buraco,medio,"(270, 222)"
2026-05-06 17:38:33.110648,buraco,medio,"(36, 0)"
2026-05-06 17:38:33.178203,buraco,medio,"(36, 0)"
2026-05-06 17:38:33.246123,buraco,medio,"(20, 0)"
2026-05-06 17:38:33.310303,buraco,medio,"(36, 0)"
2026-05-06 17:38:33.378638,buraco,medio,"(33, 0)"
2026-05-06 17:38:33.446402,buraco,medio,"(34, 0)"
2026-05-06 17:38:33.510399,buraco,medio,"(36, 0)"
2026-05-06 17:38:33.577746,buraco,medio,"(36, 0)"
2026-05-06 17:38:33.646651,buraco,medio,"(33, 0)"
2026-05-06 17:38:33.710186,buraco,medio,"(36, 0)"
2026-05-06 17:38:33.778534,buraco,medio,"(33, 0)"
2026-05-06 17:38:33.845651,buraco,medio,"(36, 0)"
2026-05-06 17:38:33.910448,buraco,medio,"(33, 0)"
2026-05-06 17:38:33.977949,buraco,medio,"(264, 175)"
2026-05-06 17:38:33.978221,buraco,medio,"(33, 0)"
2026-05-06 17:38:34.046758,buraco,medio,"(37, 0)"
2026-05-06 17:38:34.113759,buraco,medio,"(37, 0)"
2026-05-06 17:38:34.178138,buraco,medio,"(33, 0)"
2026-05-06 17:38:34.245583,buraco,medio,"(33, 0)"
2026-05-06 17:38:34.315102,buraco,medio,"(36, 0)"
2026-05-06 17:38:34.377678,buraco,medio,"(36, 0)"
2026-05-06 17:38:34.446158,buraco,medio,"(311, 245)"
2026-05-06 17:38:34.446274,buraco,medio,"(35, 0)"
2026-05-06 17:38:34.514219,buraco,medio,"(36, 0)"
2026-05-06 17:38:34.578042,buraco,medio,"(37, 0)"
2026-05-06 17:38:34.646188,buraco,medio,"(37, 0)"
2026-05-06 17:38:34.714478,buraco,medio,"(36, 0)"
2026-05-06 17:38:34.782804,buraco,medio,"(36, 0)"
2026-05-06 17:38:34.846476,buraco,medio,"(37, 0)"
2026-05-06 17:38:34.914149,buraco,medio,"(36, 0)"
2026-05-06 17:38:34.982569,buraco,medio,"(37, 0)"
2026-05-06 17:38:35.046025,buraco,medio,"(36, 0)"
2026-05-06 17:38:35.114623,buraco,medio,"(33, 0)"
2026-05-06 17:38:35.182762,buraco,medio,"(33, 0)"
2026-05-06 17:38:35.247098,buraco,medio,"(36, 0)"
2026-05-06 17:38:35.314145,buraco,medio,"(33, 0)"
2026-05-06 17:38:35.382271,buraco,medio,"(37, 0)"
2026-05-06 17:38:35.450054,buraco,medio,"(33, 0)"
2026-05-06 17:38:35.514496,buraco,medio,"(36, 0)"
2026-05-06 17:38:35.582171,buraco,medio,"(33, 0)"
2026-05-06 17:38:35.650167,buraco,medio,"(32, 0)"
2026-05-06 17:38:35.713762,buraco,medio,"(36, 0)"
2026-05-06 17:38:35.782565,buraco,medio,"(37, 0)"
2026-05-06 17:38:35.850339,buraco,medio,"(36, 0)"
2026-05-06 17:38:35.914450,buraco,medio,"(36, 0)"
2026-05-06 17:38:35.982381,buraco,medio,"(33, 0)"
2026-05-06 17:38:36.050557,buraco,medio,"(36, 0)"
